assists,damages,deaths,denies,duration,hero_id,isRadiant,is_win,kda,kills,last_hits,match_id,radiant_win
4,9538,11,4,1818,17,false,false,0,6,182,1780925561,true
6,16688,9,23,2634,106,true,false,1,9,244,1782222154,false
17,23895,8,13,2677,11,false,true,3,11,259,1782305669,false
5,15241,1,13,1613,52,false,true,8,11,222,1782369744,false
2,10767,8,11,1701,25,true,false,0,5,166,1782412029,false
12,7730,5,8,2012,17,false,true,2,4,220,1782460390,false
3,17272,1,9,1243,46,true,true,8,13,164,1782557750,true
8,9775,6,10,1669,8,true,true,2,8,162,1782607950,true
5,4336,4,15,1625,1,false,false,1,1,263,1782661672,true
13,17970,5,12,1700,17,true,true,4,11,134,1782783372,true
10,21679,5,12,1885,25,true,true,4,18,181,1784659210,true
7,10584,1,6,1866,12,true,true,7,7,169,1784744021,true
5,16995,8,19,2894,39,false,false,2,13,294,1784814230,true
8,20683,2,11,1758,17,true,true,8,17,191,1784912050,true
9,16853,1,9,2001,52,false,true,11,13,281,1784983234,false
14,32619,10,16,3206,25,false,false,3,28,305,1785076549,true
10,9692,1,17,1573,48,true,true,8,6,203,1787612116,true
7,14539,2,26,2306,11,false,true,6,12,339,1787757864,false
6,11219,9,10,2066,25,true,false,1,7,167,1787965212,false
6,16059,5,21,1494,52,true,true,2,10,168,1788087015,true
7,27480,11,8,2758,17,true,false,2,20,291,1788247605,false
10,25343,8,11,2633,25,false,false,3,20,298,1790029446,true
4,11104,6,17,1750,17,true,false,2,10,160,1790161144,false
2,7814,6,12,1479,17,false,false,1,7,126,1790278718,true
6,13377,6,41,3039,12,true,false,2,10,404,1790428055,false
5,15172,3,16,1533,25,false,true,3,10,157,1790606473,false
20,29259,9,8,3511,17,false,true,3,19,352,1790712011,false
17,26798,6,11,2183,93,true,true,5,18,130,1791088673,true
9,20949,7,9,2392,17,false,true,3,17,223,1792537949,false
26,37851,9,9,3083,52,false,true,4,21,411,1792630101,false
6,7983,7,0,1564,8,true,false,1,7,85,1792729178,false
14,18576,8,10,2425,25,true,true,3,15,221,1792796625,true
6,14818,1,28,2252,11,true,true,7,8,345,1792886394,true
19,7621,5,2,2164,12,true,true,3,4,256,1793127059,true
8,5742,5,9,1239,46,false,true,1,3,103,1793256462,false
15,9977,4,13,2209,17,true,true,4,7,217,1793407102,true
8,22625,3,15,1852,46,false,true,6,17,209,1793536776,false
11,21063,4,23,1507,52,true,true,5,14,165,1793643004,true
18,23087,5,9,2294,17,false,true,6,20,210,1794865148,false
18,13030,2,13,1578,52,false,true,7,4,195,1794936098,false
14,22715,6,11,2068,25,true,true,4,15,241,1795009146,true
19,17221,8,24,2499,11,true,true,3,8,325,1795093269,true
7,15922,14,7,2161,17,false,false,1,10,169,1795192524,true
10,14103,3,9,1991,11,false,true,4,9,306,1795353636,false
1,7512,4,14,1132,39,false,false,1,5,52,1795875155,true
5,10643,3,11,2004,12,true,true,4,11,236,1796899509,true
12,22637,7,8,2302,52,true,true,4,20,307,1796963946,true
9,11963,4,21,1375,25,false,true,3,8,129,1797051032,false
15,22708,2,12,2159,52,false,true,7,7,315,1797104109,false
10,20241,2,20,1970,39,false,true,8,15,194,1797258079,false
19,28812,7,23,3254,25,true,false,4,18,532,1797592996,false
4,10771,2,16,1363,52,true,true,3,6,178,1799073949,true
6,21708,5,21,2690,39,false,false,3,12,262,1799125630,true
4,16229,4,12,1884,52,false,true,3,14,246,1799215418,false
7,14902,6,3,2647,12,true,false,2,9,265,1799294062,false
8,22696,4,17,2101,52,true,true,5,19,253,1799417564,true
7,7149,9,4,1757,26,false,true,1,7,17,1799562046,false
17,23320,8,13,1724,52,false,true,3,14,168,1799657446,false
6,13635,11,9,2437,25,false,false,1,7,194,1799768560,true
9,21060,8,15,2750,25,true,false,2,15,387,1799901958,false
12,30143,7,12,1769,52,true,true,4,22,173,1801253570,true
20,26948,4,19,2548,39,false,true,8,20,240,1801454361,false
14,29920,8,10,2638,25,true,false,4,22,341,1801564054,false
8,26627,4,16,1925,52,false,true,6,22,293,1802008530,false
2,10748,0,10,985,17,true,true,12,10,93,1802186806,true
12,11408,3,1,1713,12,true,true,5,8,142,1802326902,true
17,25367,4,7,2295,17,true,true,7,22,219,1803832946,true
4,14302,3,15,1941,39,true,true,3,10,133,1804003126,true
16,22134,6,18,2020,52,false,true,4,14,237,1804103991,false
9,19330,4,24,2440,8,false,true,5,16,339,1804207087,false
6,10461,4,4,2418,2,true,false,2,8,150,1804427857,false
3,18206,10,11,2758,52,false,false,1,10,336,1804549831,true
14,21346,20,6,3990,52,true,true,1,8,520,1804746936,true
1,16365,5,7,2003,25,true,true,3,20,204,1806326954,true
17,20293,8,8,2883,52,true,true,3,14,438,1806509032,true
14,22297,5,11,1584,39,true,true,5,17,115,1806654795,true
4,23163,1,10,1543,17,true,true,13,22,174,1806797690,true
10,15902,7,11,1834,21,false,false,3,14,107,1807390530,true
6,11384,13,17,2400,25,true,false,0,7,213,1807664686,false
19,29851,13,1,4013,25,true,false,2,22,446,1807848303,false
3,9397,2,18,1289,52,true,true,4,9,146,1809000861,true
9,10230,2,8,2861,1,true,true,7,13,589,1809042057,true
11,34118,6,20,2087,52,false,true,5,26,277,1809181956,false
31,28680,11,14,3378,52,false,true,3,10,468,1809266978,false
3,7655,8,4,1497,25,true,false,0,3,144,1809431685,false
5,9111,7,12,2168,52,true,false,1,5,252,1809555348,false
1,8888,10,12,1360,8,false,false,0,7,81,1809696725,true
19,34575,9,15,2907,52,true,true,4,21,380,1809790335,true
8,19138,8,15,2573,46,false,false,2,13,304,1809957670,true
10,33365,9,9,2914,52,true,false,3,22,473,1810151929,false
5,12294,7,4,1889,17,false,false,1,8,171,1810337927,true
16,12882,18,4,2720,106,true,false,1,7,110,1810425043,false
12,20759,3,5,1721,17,true,true,7,18,172,1811093578,true
11,21992,8,20,3404,11,true,false,2,13,488,1811168039,false
3,7256,6,29,1742,21,false,false,1,6,124,1811263579,true
7,9126,1,8,1384,52,false,true,8,10,173,1811340859,false
17,24180,3,25,2058,52,true,true,7,11,242,1811513751,true
17,19659,7,4,3519,17,true,true,4,17,447,1811615762,true
17,26949,11,16,2305,52,true,true,2,11,238,1811782118,true
24,22022,13,3,3058,102,false,true,2,12,84,1811992079,false
15,7133,7,1,1856,7,true,true,2,2,22,1812151096,true
5,16005,7,15,1811,11,true,false,1,9,207,1812257911,false
5,17169,9,16,3133,52,true,false,1,11,501,1812359433,false
20,36972,5,20,1977,52,true,true,7,22,224,1813322913,true
2,9564,13,6,2370,8,false,false,0,4,270,1813412257,true
16,26877,11,14,2491,11,true,true,2,15,271,1813503900,true
9,10531,5,13,1719,11,true,true,2,8,212,1813648175,true
10,20858,7,15,2576,25,true,false,3,14,322,1815640934,false
4,3031,2,30,1080,1,false,true,2,2,115,1815725433,false
4,9992,3,11,1528,11,true,true,4,13,187,1815801514,true
22,33104,9,8,2274,17,true,true,4,22,230,1815879436,true
5,9059,6,18,1434,25,true,false,1,5,118,1815966855,false
5,15358,10,11,2394,8,false,false,1,9,275,1816046835,true
12,17989,4,13,1401,17,false,true,5,13,118,1816170690,false
10,15205,11,16,2069,25,false,false,1,12,184,1816254560,true
7,19672,2,8,1588,52,false,true,8,17,207,1816452172,false
3,13348,5,17,1450,11,true,true,2,12,177,1816758479,true
2,3752,2,32,2159,1,false,false,1,2,401,1816844290,true
6,12192,8,19,2169,11,true,false,1,5,212,1817922140,false
17,37863,5,13,2495,39,false,true,9,37,167,1818005330,false
11,13474,4,15,1853,46,true,true,3,7,241,1818114248,true
14,28249,8,25,2027,11,true,true,3,16,226,1818208377,true
14,15598,5,30,1959,11,true,true,4,12,228,1818333113,true
6,16607,6,22,1908,11,true,true,2,11,265,1818440601,true
13,17434,16,2,2451,38,false,false,1,11,138,1818577269,true
27,22882,10,3,1682,36,false,true,4,19,76,1818752205,false
9,12320,5,28,1880,11,true,true,3,11,190,1818853881,true
7,10033,16,5,1837,61,false,false,0,6,76,1818962069,true
1,9315,0,13,939,46,true,true,12,11,93,1819109716,true
4,12967,6,29,1958,11,false,false,1,3,239,1819208306,true
10,19042,8,6,2839,39,false,false,2,14,241,1821899898,true
7,10597,10,9,1585,74,false,false,1,8,56,1822165814,true
1,12550,5,24,1584,46,true,false,1,8,150,1822858961,false
8,13311,6,15,1757,39,false,false,2,10,169,1822915495,true
12,16115,2,25,1683,11,true,true,7,11,217,1823052104,true
10,13942,1,18,1467,46,false,true,9,8,173,1823143946,false
2,7572,6,19,1686,46,false,false,1,7,131,1823297980,true
9,15933,8,12,2300,11,true,true,1,8,303,1823462717,true
5,8470,12,16,1622,11,true,false,0,3,149,1823665325,false
14,18819,7,24,2617,11,true,false,2,9,343,1823781852,false
13,23166,2,11,1968,25,false,true,11,22,173,1823934474,false
21,45547,9,8,3705,22,false,false,4,22,454,1824193285,true
9,15942,6,14,2388,21,true,true,2,11,203,1824424994,true
3,1846,4,9,1286,72,false,false,0,0,44,1824607937,true
8,9639,8,1,1806,73,false,false,1,4,222,1826146958,true
5,12041,10,5,2018,12,true,false,1,7,160,1826248341,false
2,5850,3,30,993,11,false,false,0,1,84,1826331404,true
8,17851,5,23,1885,11,false,true,3,14,232,1826380618,false
6,18152,7,28,2501,11,false,false,2,11,337,1826464666,true
10,24274,7,23,2712,11,true,false,2,11,265,1826581640,false
21,14199,10,19,2562,21,true,true,2,5,144,1826733895,true
18,24695,13,16,3301,11,true,true,2,16,494,1827227545,true
13,20827,4,15,2482,21,false,true,6,19,161,1827505295,false
7,8285,1,6,1106,52,false,true,5,4,112,1828810073,false
21,21536,4,7,3024,73,false,true,6,11,391,1829422930,false
8,7939,0,16,1122,21,true,true,13,5,98,1829652530,true
16,16583,6,10,2264,17,false,true,3,11,207,1829857381,false
4,14574,6,5,2300,73,true,false,1,3,262,1829963786,false
5,20687,4,19,1561,11,true,true,4,17,148,1830623024,true
7,9672,7,4,1730,73,true,false,1,1,168,1830674773,false
15,17898,11,19,2795,46,false,true,2,13,252,1830731321,false
2,11531,2,20,1411,25,false,true,4,10,123,1831336333,false
8,11578,4,26,2345,21,false,false,3,9,160,1831461957,true
4,24617,6,9,2669,34,false,false,2,12,304,1831586797,true
15,26616,9,20,3276,11,true,false,3,16,447,1831803139,false
15,14396,9,20,2587,11,false,false,2,8,289,1832011001,true
12,17226,7,20,3426,39,true,true,3,14,263,1832262498,true
9,10326,6,13,2687,21,true,true,2,8,118,1832408110,true
15,12923,6,24,2258,12,true,true,3,9,249,1832607976,true
2,13980,8,18,1829,21,true,false,1,9,102,1833278165,false
9,14145,8,6,1899,52,true,true,2,12,172,1833349902,true
6,11135,8,8,1746,11,true,false,1,5,178,1834029774,false
6,9250,3,11,1591,17,true,true,3,6,187,1836026502,true
10,30472,5,13,2242,11,false,true,4,19,224,1836109782,false
6,15857,2,20,2317,1,false,true,7,17,440,1837221967,false
6,12030,6,17,1974,11,false,false,1,3,239,1837375552,true
7,4747,20,2,1860,73,true,false,0,1,57,1837563302,false
11,13738,12,20,2723,74,false,false,1,9,127,1837674879,true
6,12548,6,19,1972,46,true,false,1,7,217,1838866783,false
11,18319,7,2,2937,73,false,false,2,8,576,1839359864,true
12,15350,5,8,3155,12,false,false,3,7,527,1839948592,true
9,22413,8,21,2695,46,false,false,2,15,348,1841474663,true
17,24435,6,6,2214,106,false,true,4,12,180,1842313023,false
7,10149,13,0,2088,73,false,false,0,1,192,1842715148,true
14,21851,7,35,3437,46,true,false,2,5,580,1843040750,false
0,2991,6,7,1457,46,true,false,0,0,43,1843215009,false
1,1026,1,0,400,6,false,true,1,1,7,1844061401,false
1,641,1,0,401,40,false,true,0,0,15,1844088372,false
1,999,0,0,453,86,false,true,2,1,11,1845262873,false
0,661,8,1,394,41,true,false,0,0,3,1845295840,false
6,17819,4,36,2908,1,true,false,3,13,569,1846184762,false
2,13845,8,8,1803,25,false,false,1,10,126,1846271145,true
9,14855,8,26,3411,72,true,false,1,5,404,1851064613,false
17,18917,10,29,3292,11,true,false,2,5,388,1851159415,false
6,5166,7,11,1985,1,false,false,1,3,221,1855812465,true
7,10671,7,9,1964,11,false,false,1,5,235,1855903521,true
15,16641,9,34,2533,11,true,true,2,9,302,1856953109,true
15,29934,8,2,2362,93,false,true,4,26,145,1857251158,false
9,16603,5,6,3289,11,false,true,4,15,423,1858159943,false
6,12880,4,7,3652,21,true,false,3,13,247,1858273611,false
2,4388,6,7,1641,17,false,false,0,3,152,1859015569,true
21,12765,3,23,2461,15,true,true,6,5,223,1859146913,true
7,12778,4,14,2185,12,false,false,2,6,263,1859364284,true
14,14933,11,16,4105,11,false,false,2,12,475,1860796331,true
1,3391,4,25,1832,94,true,false,0,0,282,1860886621,false
7,18985,8,13,3396,21,true,true,2,17,236,1861140489,true
4,11899,8,25,2889,11,true,false,1,6,364,1861251985,false
10,13873,6,8,1845,106,true,false,2,9,126,1863092006,false
9,15440,8,9,2075,106,false,false,2,11,162,1863150573,true
21,11685,12,8,2744,97,false,true,2,6,99,1863201604,false
8,10629,13,7,1829,8,true,false,1,6,141,1863509766,false
7,11832,11,7,1784,100,true,false,1,8,77,1863595567,false
2,17521,7,13,2455,11,false,false,2,14,278,1865327485,true
21,28650,5,14,3888,13,false,true,6,20,276,1865403576,false
20,21277,4,19,2071,106,true,true,6,14,195,1865643723,true
10,18916,13,12,2200,25,true,false,1,13,159,1865791852,false
14,19787,3,28,2148,8,false,true,7,17,283,1867719182,false
9,20912,2,21,2636,11,true,true,8,17,413,1867826864,true
11,22190,7,20,3305,106,true,false,2,12,575,1867928763,false
6,19045,6,33,2563,15,true,false,1,7,230,1868104378,false
14,16016,4,33,2255,11,false,true,5,11,295,1869383931,false
11,34686,12,13,5378,106,true,false,2,23,1020,1869446085,false
8,18847,10,7,2376,25,true,true,2,19,183,1869595117,true
5,8866,7,11,2653,106,false,true,1,6,270,1869667040,false
18,20609,9,10,3705,34,true,false,3,12,378,1869849577,false
9,11635,3,16,1882,11,false,true,4,9,248,1870011743,false
7,19948,11,10,2918,17,false,false,1,15,319,1870158510,true
11,20080,11,10,2577,8,true,true,2,14,271,1870351454,true
9,19301,7,18,2312,58,false,true,2,13,184,1870703294,false
24,19177,3,8,2229,97,true,true,10,16,142,1870836239,true
8,7866,14,1,2582,97,true,false,0,4,134,1871816202,false
9,9145,2,21,1592,25,true,true,4,5,150,1871898269,true
6,16184,5,16,2623,11,false,true,2,8,338,1871977299,false
7,22427,4,31,3417,11,false,true,5,18,691,1872085985,false
1,4636,2,16,1533,8,true,true,1,4,193,1872234068,true
6,11383,7,57,2173,1,false,false,1,8,317,1872353791,true
20,43061,4,18,4457,11,true,true,9,25,843,1872527115,true
13,13057,3,12,2494,106,false,false,5,8,296,1872840578,true
22,37019,4,12,2181,22,false,true,8,21,190,1872985555,false
15,20156,6,9,2171,93,true,true,4,19,134,1873119334,true
7,35512,4,14,2104,72,false,true,5,21,273,1873277440,false
8,17065,1,14,1852,11,false,true,10,12,245,1874706945,false
1,3990,6,12,1725,93,false,false,0,2,132,1874950116,true
18,25927,3,25,2588,74,true,true,8,16,262,1875070317,true
7,17321,8,13,1766,39,false,false,1,9,142,1875266283,true
12,13888,10,13,2619,106,true,false,1,8,248,1875518004,false
23,34912,2,45,2440,74,false,true,15,23,215,1876070331,false
16,30079,12,19,2773,74,true,true,2,16,146,1876188366,true
4,6575,6,9,2208,106,true,false,1,4,182,1877094547,false
19,9952,5,3,2003,97,false,true,3,1,123,1877154390,false
13,23008,9,22,2992,74,false,false,2,12,292,1877219199,true
22,20453,10,8,3551,106,false,true,2,7,375,1877306972,false
13,18317,0,12,2146,25,false,true,30,17,199,1877685111,false
23,25784,7,12,3024,69,false,true,4,14,220,1878148277,false
14,9050,2,1,1815,7,true,true,7,7,34,1879204047,true
3,7871,8,19,1755,46,false,false,0,3,149,1879282137,true
3,18369,11,30,2087,11,true,false,1,12,200,1879376491,false
9,11006,13,3,2009,97,true,false,1,7,103,1879439161,false
21,25158,3,11,2007,72,true,true,11,23,205,1879542193,true
2,8919,9,15,1589,46,false,false,0,5,117,1879762815,true
7,14474,3,29,2309,11,true,true,5,14,309,1879865205,true
11,14020,7,1,2243,31,true,false,2,10,99,1879975444,false
3,5438,6,22,921,109,true,false,0,1,52,1880132438,false
15,25089,4,29,1835,46,true,true,6,16,164,1880192661,true
20,15392,12,0,4275,14,false,false,2,12,115,1880289134,true
2,12469,3,13,1377,8,true,true,2,8,111,1881461438,true
6,14980,2,22,2237,11,true,true,5,11,332,1881531395,true
12,13477,5,19,1883,39,true,true,4,13,157,1881652597,true
8,8325,5,9,1673,106,true,true,2,6,118,1881759167,true
9,7587,12,17,1747,11,true,false,1,4,167,1881856316,false
11,23461,9,2,2284,25,true,true,3,25,179,1881964571,true
7,10517,5,3,2689,72,false,false,1,3,299,1882419733,true
2,10561,1,20,772,39,true,true,7,12,72,1883308050,true
7,18501,3,18,1832,11,true,true,4,12,240,1883416761,true
13,27395,6,10,4179,8,true,true,5,23,634,1883466851,true
6,12886,2,25,1330,11,true,true,5,10,144,1883596611,true
4,19150,9,20,3497,25,true,true,1,14,344,1883657794,true
17,24530,7,17,2275,39,true,true,4,21,154,1884156672,true
8,20616,7,16,2211,21,true,false,3,16,131,1884294109,false
11,16497,2,35,2349,11,true,true,7,10,326,1888054642,true
11,15548,3,30,1936,11,true,true,5,11,252,1888155826,true
5,11230,12,11,1716,39,false,false,0,6,113,1888266776,true
4,7094,7,20,1722,39,true,false,0,2,139,1888477092,false
13,32622,15,6,3025,51,false,false,1,17,118,1889010668,true
8,16000,5,13,1640,46,true,true,3,13,186,1889197062,true
4,9219,6,4,1916,73,false,false,0,2,230,1890516023,true
13,22229,7,31,3378,39,true,false,3,16,338,1890620297,false
20,23595,6,24,2634,25,true,true,5,17,220,1890795036,true
20,24825,4,23,3225,39,true,false,5,7,392,1890924616,false
5,14900,4,7,2309,11,false,true,3,11,315,1891277852,false
9,18355,2,5,1838,73,true,true,5,7,332,1891883492,true
11,16912,15,11,2429,109,false,false,1,10,212,1892017008,true
14,17879,8,8,2382,11,true,true,2,9,276,1893357673,true
14,14355,6,9,2592,46,true,true,2,5,285,1893569337,true
18,22956,13,6,2453,22,false,false,1,6,164,1893795132,true
5,15921,1,12,1293,106,true,true,9,13,101,1893925559,true
14,26837,8,21,2614,72,false,false,3,18,388,1894158112,true
21,23577,6,5,3470,25,false,true,5,15,416,1895241779,false
11,19641,7,13,3104,39,true,false,2,10,442,1895371055,false
6,10750,9,10,1757,72,false,false,0,3,156,1895734507,true
8,17035,1,27,1480,11,false,true,10,12,194,1895876486,false
6,14161,11,12,2011,21,false,false,1,14,127,1895972958,true
16,25382,11,5,2596,100,true,true,2,19,128,1896096854,true
1,8426,6,15,1089,82,false,false,0,4,90,1896246767,true
2,5532,6,25,2008,46,true,false,0,3,197,1897379840,false
12,15817,1,8,1487,25,true,true,11,11,117,1897454698,true
14,16397,6,4,2227,106,true,true,3,11,172,1897513111,true
4,17202,2,14,1441,39,false,true,6,16,119,1897785941,false
6,9437,6,16,2063,8,true,false,1,7,208,1897867342,false
3,10871,2,10,1428,25,false,true,3,8,149,1897961330,false
11,22253,11,2,2570,54,true,true,2,18,143,1898132017,true
17,28659,13,7,3578,99,true,true,2,13,289,1898274638,true
23,20146,7,2,3374,69,false,true,4,14,192,1900018315,false
15,27278,3,26,1962,11,true,true,7,16,242,1900185957,true
8,8711,5,13,1493,11,true,true,2,5,145,1900311023,true
5,8974,12,1,3303,62,true,false,0,6,53,1900586946,false
14,9485,3,6,2376,50,true,true,6,10,33,1900474619,true
6,22990,3,14,1756,75,true,true,6,19,107,1900731051,true
1,8420,3,19,1020,39,false,false,1,6,62,1901598413,true
23,21025,4,16,2736,11,true,true,6,9,359,1901647488,true
10,24150,2,16,2259,25,true,true,8,16,185,1901732319,true
10,16066,8,16,2605,70,true,false,2,14,182,1901897868,false
5,7616,11,16,1744,70,true,false,0,3,75,1902045377,false
8,13794,9,7,2011,8,false,false,1,8,198,1902142990,true
21,28689,9,1,3861,106,false,true,3,14,548,1902265298,false
20,34433,14,15,3472,13,false,true,2,24,181,1902551885,false
16,44800,7,13,2539,67,true,true,6,32,296,1902702765,true
6,20442,9,6,2152,92,true,false,1,12,90,1902810952,false
10,17889,2,13,2964,17,true,true,6,8,424,1904008429,true
10,5759,9,6,2085,3,true,false,1,3,50,1904178647,false
17,20828,8,18,2425,11,true,false,2,9,276,1904326510,false
5,6938,10,3,1462,106,false,false,0,4,99,1904470999,true
5,12879,3,21,1803,11,true,true,3,9,255,1904587807,true
5,13905,9,24,2364,21,true,false,1,12,166,1904691233,false
11,22863,5,10,2701,25,false,false,4,16,204,1904853066,true
8,17321,2,17,1786,39,true,true,7,15,167,1905013899,true
1,12192,5,15,1185,25,true,false,1,7,102,1906224647,false
7,10701,6,16,2008,39,true,false,1,5,117,1906288272,false
11,13946,3,3,2555,73,true,true,5,10,415,1906363950,true
13,16462,2,31,1446,72,true,true,7,9,155,1906458094,true
2,4962,9,20,1374,11,true,false,0,1,113,1906524706,false
11,11329,7,19,2265,21,false,false,1,2,143,1906600925,true
13,10403,4,5,1756,97,true,true,3,6,78,1907776048,true
15,21331,2,4,2076,106,false,true,10,16,240,1908663206,false
9,17414,1,9,1511,93,true,true,10,11,88,1908754352,true
8,10173,15,11,2252,11,true,false,1,8,236,1908846262,false
23,26546,10,16,3027,11,false,true,3,19,390,1909017715,false
16,31687,4,8,2365,106,false,true,7,20,282,1909194671,false
21,15650,4,5,2160,12,false,true,6,12,216,1909423551,false
4,13195,7,36,2741,46,true,false,1,9,308,1909624784,false
5,20282,7,6,2097,34,false,false,2,16,88,1909762311,true
10,16839,10,25,2601,72,true,false,1,11,309,1909850069,false
4,5898,4,22,1400,8,false,false,1,2,146,1910890460,true
0,4118,2,14,1320,46,true,false,0,0,124,1911017414,false
7,17167,4,10,2386,106,true,false,3,10,317,1911499101,false
8,22394,1,17,1588,25,true,true,11,15,168,1911709455,true
9,23944,5,21,2331,11,false,true,4,17,279,1911874675,false
5,12749,9,24,2064,11,true,false,1,7,211,1911976102,false
19,24049,8,18,2878,28,false,false,4,17,136,1912073928,true
3,8604,5,13,1315,106,true,false,1,3,102,1912864558,false
8,13771,4,17,1541,39,true,true,4,15,142,1913183440,true
18,17405,8,3,3220,73,true,false,2,6,484,1913262921,false
14,23805,5,11,3021,11,false,true,4,12,441,1913484021,false
16,18631,6,6,2647,93,false,false,3,11,167,1914030032,true
6,11180,5,6,1486,106,true,false,1,5,100,1914159793,false
13,17799,3,15,2424,11,false,true,5,9,279,1914256845,false
13,19924,3,19,3199,25,true,true,5,10,360,1915402679,true
10,16082,2,11,2272,21,false,true,5,7,137,1915938605,false
15,8379,5,4,2128,100,true,true,3,4,64,1916073357,true
14,28049,4,16,2530,15,false,true,7,23,271,1916206555,false
3,32657,4,15,2822,89,false,true,4,18,646,1916343113,false
6,8066,8,18,1515,11,false,false,1,3,144,1917206070,true
15,23647,8,9,2440,13,true,true,3,20,130,1917281252,true
4,8168,1,12,853,11,true,true,4,4,78,1917418212,true
11,18680,4,25,2058,39,true,true,4,12,234,1917452856,true
11,15132,8,11,2956,93,false,true,2,14,282,1917524200,false
14,26706,15,4,2377,98,true,false,2,18,134,1917738359,false
4,13882,10,13,2156,13,true,false,1,10,140,1917953876,false
6,19644,3,25,1366,11,false,true,4,13,186,1918355183,false
2,8589,2,12,1109,12,true,false,2,4,95,1918464132,false
9,28712,7,14,3554,11,false,false,2,14,490,1918569360,true
14,18417,3,32,2798,72,true,true,6,12,403,1918723064,true
3,2955,8,9,1022,28,true,false,0,0,42,1918847558,false
8,11582,1,9,1307,8,false,true,8,9,143,1919929512,false
11,23812,1,15,2438,39,false,true,13,16,276,1919813810,false
10,23254,3,22,2447,52,false,true,5,11,419,1920009604,false
2,8291,5,11,1528,28,false,false,1,7,105,1920150566,true
3,17294,10,8,1659,15,true,false,1,12,141,1920263575,false
21,33918,6,12,4405,25,false,true,6,25,616,1920937250,false
3,3511,6,2,838,87,false,false,0,0,5,1922440526,true
10,13348,3,4,2900,1,false,true,5,10,578,1922811499,false
22,12452,9,9,2052,28,true,true,3,8,109,1922951172,true
16,24452,6,16,2859,11,true,false,4,14,336,1923078137,false
1,6294,9,14,1675,11,false,false,0,2,211,1924431215,true
9,10025,3,6,1271,21,true,true,4,8,87,1924482270,true
11,15330,8,7,2358,13,true,false,2,12,149,1924524150,false
2,5406,5,15,856,72,false,false,0,2,57,1924589098,true
23,24490,10,4,2298,103,false,true,3,14,114,1925335062,false
17,13652,7,10,2498,13,false,true,2,5,239,1925500043,false
4,8962,13,6,1572,104,false,false,0,2,66,1925612666,true
15,13725,3,8,2135,69,false,true,7,14,184,1925728588,false
0,312,3,1,390,11,true,false,0,0,27,1927202686,false
12,19599,8,18,2536,11,false,true,2,13,325,1928313203,false
12,15879,5,3,3083,106,true,false,3,9,380,1928378701,false
12,18333,5,21,2097,11,false,true,3,10,243,1928845879,false
9,16708,7,2,1564,104,false,true,2,13,115,1929099844,false
23,39511,12,8,3830,44,false,true,4,30,274,1928940290,false
5,11341,10,0,2571,77,false,false,0,5,292,1929183435,true
9,24942,11,14,3403,21,true,false,2,18,282,1930436537,false
15,19998,12,21,3164,47,false,false,2,14,233,1930554664,true
6,9963,2,16,1382,72,false,true,3,4,136,1930757265,false
14,17608,7,10,1592,11,true,true,3,13,175,1930846930,true
6,15196,2,14,1728,11,false,true,6,14,242,1932564160,false
7,10304,6,5,2675,25,false,false,2,7,214,1932960498,true
13,22585,8,12,2677,25,true,true,3,14,256,1932653802,true
10,15438,2,34,2193,35,true,true,5,7,241,1933090971,true
18,19749,3,17,2384,39,false,true,8,17,195,1933196871,false
6,13966,8,21,1965,11,true,false,1,9,222,1934473441,false
7,19607,2,36,2887,72,false,true,5,8,557,1935087898,false
1,3499,4,8,1288,1,false,false,0,2,115,1936973854,true
15,23676,4,38,2040,11,true,true,7,20,252,1937137192,true
7,9924,7,3,1986,97,false,true,2,10,101,1937235976,false
17,27887,6,5,2533,99,false,true,4,12,213,1937328991,false
12,22105,10,1,3382,73,false,false,1,5,600,1937731312,true
6,13708,12,10,1979,72,true,false,1,7,164,1937908652,false
11,26091,2,20,2031,10,false,true,9,18,276,1938009048,false
8,32654,3,13,2009,1,true,true,9,29,356,1938089766,true
6,16854,12,1,1796,17,false,false,1,14,100,1938166305,true
12,18762,8,19,1941,11,false,true,2,8,251,1939728486,false
8,14368,1,37,1179,39,true,true,10,12,105,1940824601,true
5,20748,10,14,2606,39,false,false,1,14,184,1939823632,true
9,11304,2,33,2065,1,false,true,5,7,423,1940995194,false
8,8012,6,11,2237,21,false,false,2,7,140,1940869320,true
5,10759,6,4,2042,93,false,false,2,9,158,1941059169,true
18,33104,8,31,3478,11,true,true,4,21,500,1941440165,true
6,17340,10,8,2108,19,false,false,1,13,145,1943207113,true
23,35930,4,7,2504,39,false,true,10,28,213,1943315082,false
5,12138,4,1,2227,73,true,false,1,1,329,1943432240,false
15,14220,10,19,1876,52,false,true,2,7,172,1943573223,false
8,18719,12,16,2094,19,false,false,1,11,128,1945404414,true
17,17202,1,15,2331,39,false,true,16,16,161,1946666788,false
11,14239,0,15,1658,39,true,true,21,10,156,1946736346,true
10,16571,9,8,1949,106,true,false,2,11,109,1946806537,false
6,16353,6,3,2207,73,false,false,1,3,366,1946939721,true
8,21887,6,11,1783,11,true,true,3,19,208,1947015701,true
9,9862,4,25,1771,11,false,true,3,8,262,1949165050,false
7,12485,2,14,1848,39,true,true,7,15,210,1949260278,true
17,29337,5,3,3203,106,false,true,6,20,491,1952440809,false
16,33474,7,22,3059,72,false,true,4,22,332,1952627042,false
30,23570,3,4,2169,73,false,true,10,10,128,1952792379,false
